probe_id,gene_symbol,entrez_gene_id,sepsis_mean,healthy_mean,mean_difference,p_value,fdr
ILMN_1737157,GRAMD1A,57655.0,9.726624205260867,7.152115391666666,2.5745088135942007,9.838382978001737e-14,5.0914197335468075e-11
ILMN_1658885,DAGLB,221955.0,7.995729163391304,6.177330509416667,1.8183986539746373,9.95336176510836e-14,5.092388713073564e-11
ILMN_1732452,MAPKAPK3,7867.0,10.671741126652172,8.932473183166666,1.7392679434855065,1.0375544894585873e-13,5.248743345943144e-11
ILMN_2364022,SLC16A3,9123.0,11.259589907304347,8.906688449416666,2.352901457887681,1.0487479815813219e-13,5.246420041637317e-11
ILMN_3236928,ROBLD3,28956.0,10.368398341347826,8.623479400666666,1.7449189406811598,1.1147428664940465e-13,5.5152822063913686e-11
ILMN_1814971,TCF25,22980.0,9.491793625565219,8.016103956916666,1.4756896686485526,1.1409253199444548e-13,5.583465291289042e-11
ILMN_1729161,NOTCH1,4851.0,9.305202924,7.367744340083334,1.9374585839166656,1.1450946564322017e-13,5.543612550166346e-11
ILMN_2415748,WSB1,26118.0,10.836476402000002,8.846833379583332,1.9896430224166703,1.2110197010285759e-13,5.800397872277614e-11
ILMN_1785252,SLC26A6,65010.0,8.225561803565219,5.7410320483333335,2.4845297552318852,1.2416964402155835e-13,5.88472619240276e-11
ILMN_1755737,TRABD,80305.0,10.737613967608697,8.700395102749999,2.0372188648586977,1.2428666994353722e-13,5.828915355070704e-11
ILMN_3200414,LOC441131,441131.0,10.004218863869564,8.184143740666666,1.8200751232028978,1.2774709040846947e-13,5.929440465423217e-11
ILMN_2222992,ETF1,2107.0,8.464368623913042,6.662228929083334,1.8021396948297088,1.312769236690212e-13,6.031102994235042e-11
ILMN_1695962,SLC12A9,56996.0,10.683431204608697,8.589456562,2.0939746426086963,1.3237797803619643e-13,6.020256267801689e-11
ILMN_1663422,RGL4,266747.0,10.235919464,6.999476055166666,3.236443408833334,1.3281160449249665e-13,5.979576869065677e-11
ILMN_1660533,RPN1,6184.0,10.363614505608696,8.790087170166666,1.57352733544203,1.3426631993257516e-13,5.985220319133001e-11
ILMN_1672504,PDXK,8566.0,8.553735541217392,6.764388085333334,1.7893474558840587,1.3752958678910752e-13,6.070582927456851e-11
ILMN_1797310,ATP6V1D,51382.0,9.21244961830435,7.325913637416668,1.8865359808876816,1.4960560854983455e-13,6.539508071591458e-11
ILMN_1758674,TMEM93,83460.0,9.030966336130435,7.104586817083334,1.9263795190471011,1.5025727718751558e-13,6.504839798859148e-11
ILMN_2128750,PTTG1IP,754.0,10.755684664086957,9.207069030249999,1.5486156338369579,1.554304855736486e-13,6.664711192364173e-11
ILMN_1769876,TBC1D2,55357.0,7.569695879217392,5.399949435333333,2.1697464438840584,1.6248811687364784e-13,6.901606118870044e-11
ILMN_1741165,SLC11A1,6556.0,11.847329058000001,9.030344518416667,2.816984539583334,1.7450013520251543e-13,7.34254167030173e-11
ILMN_1693394,BCKDK,10295.0,9.580370507913042,7.501297957666666,2.0790725502463756,1.9504590890387848e-13,8.131066626462335e-11
ILMN_1728512,YWHAH,7533.0,10.575538159130435,9.1617777695,1.4137603896304345,1.952402683565148e-13,8.064497800197585e-11
ILMN_1737561,LOC88523,88523.0,9.341853236304347,6.734479712083332,2.607373524221015,1.966602272645013e-13,8.049303101936038e-11
ILMN_1667030,HSBP1,3281.0,9.231566008391303,7.527026879499999,1.7045391288913034,1.9781752921443362e-13,8.023728484523824e-11
ILMN_1744508,FAM53C,51307.0,10.114261381826088,7.974991452249999,2.1392699295760886,2.0577488276210038e-13,8.27196655946254e-11
ILMN_1659564,SEC61A1,29927.0,9.632144203391304,8.133627184749999,1.498517018641305,2.070103876365422e-13,8.247989984566406e-11
ILMN_1780861,LOC653506,653506.0,9.017535931608696,6.961786520083334,2.0557494115253627,2.171548771649996e-13,8.576284240876998e-11
ILMN_1679195,C20orf24,55969.0,12.13737030652174,10.090933775000002,2.0464365315217385,2.384771446596757e-13,9.336483899141373e-11
ILMN_1721391,ATP6V0B,533.0,11.421098837086959,9.3191914875,2.101907349586959,2.4068139149022364e-13,9.341550249193395e-11
ILMN_1749345,STX5,6811.0,9.781218295260869,8.045308311083334,1.7359099841775354,2.433540009180889e-13,9.364553148149672e-11
ILMN_1778078,VPS16,64601.0,8.777638295043479,6.943500756500001,1.8341375385434784,2.649595584596127e-13,1.0109554407226392e-10
ILMN_2349610,DPH3,285381.0,6.966464565260869,4.8818204204999995,2.08464414476087,2.683301274548727e-13,1.0152123805378767e-10
ILMN_1659462,DUSP23,54935.0,8.901382580782608,6.907682330166666,1.9937002506159418,2.843069340959402e-13,1.0666959244834597e-10
ILMN_2279961,LAMP2,3920.0,10.146845474043479,8.123466189416666,2.023379284626813,2.899978649151496e-13,1.0790556919070066e-10
ILMN_1693650,FES,2242.0,10.154402442608694,7.844368430666667,2.310034011942027,2.9931520000436773e-13,1.1045957581800531e-10
ILMN_1733927,TCEB2,6923.0,11.043587546304348,9.223208918333334,1.8203786279710137,3.112232084264736e-13,1.1392034563402537e-10
ILMN_1707503,C1orf144,26099.0,9.01195783847826,7.261294036,1.7506638024782601,3.2489102190670244e-13,1.1796426192988276e-10
ILMN_1728478,CXCL16,58191.0,10.175806390782608,7.485103276749999,2.6907031140326083,3.302549656185054e-13,1.1895255453633574e-10
ILMN_1747058,TRAPPC2L,51693.0,8.601537310173912,6.962993166916667,1.6385441432572447,3.4489051908893085e-13,1.2323814159476932e-10
ILMN_1652207,COX4I1,1327.0,12.020301177826088,10.630587365,1.3897138128260877,3.464782043796913e-13,1.22830615714857e-10
ILMN_1768973,HIST2H2AC,8338.0,10.693583362652173,7.346546529166666,3.3470368334855074,3.523341803990507e-13,1.239307953445817e-10
ILMN_1703330,FEM1C,56929.0,8.430530082434782,6.245391920416668,2.185138162018114,3.674205131491772e-13,1.2823545553112717e-10
ILMN_1697268,EMILIN2,84034.0,9.634777958434782,6.877282019333333,2.7574959391014486,3.888620991741131e-13,1.3467490993166226e-10
ILMN_1652787,PIK3AP1,118788.0,7.72652380326087,5.0868077715833335,2.639716031677536,3.928821491105615e-13,1.3502849617866267e-10
ILMN_2400922,OPRL1,4987.0,9.014686669000001,6.642086514750001,2.3726001542500006,3.9699643596667163e-13,1.3540886770096557e-10
ILMN_1701466,PEX16,9409.0,8.166071499695652,6.610043122833333,1.5560283768623195,4.0585051918182264e-13,1.3738802951220453e-10
ILMN_1660629,NBEAL2,23218.0,9.309506242913045,7.234648650333334,2.0748575925797113,4.2975021899404427e-13,1.4439286649081234e-10
ILMN_1784238,SEC22B,9554.0,8.068738451913044,6.42528162025,1.6434568316630438,4.5421790710957814e-13,1.5148335430958916e-10
ILMN_1654016,MRLC2,103910.0,11.98087381869565,10.290941644916664,1.6899321737789865,4.567633167065553e-13,1.5121216770646498e-10
ILMN_1772686,FGD3,89846.0,11.553138371913045,9.915451629583332,1.6376867423297128,4.573153769881516e-13,1.502898556068434e-10
ILMN_1752923,IFNAR1,3454.0,9.437016274086954,7.200897437666666,2.236118836420288,4.671029967777436e-13,1.5239404510090107e-10
ILMN_1811560,SF4,57794.0,7.5636789584782615,5.462380371416667,2.101298587061595,4.769301320231527e-13,1.5448075779912522e-10
ILMN_1680353,NSF,4905.0,8.924489092043478,7.351558226833333,1.5729308652101448,4.874603314553144e-13,1.567637607365187e-10
ILMN_1779813,FAM96B,51647.0,8.951342298391303,7.1707753807499985,1.7805669176413046,4.950930855467905e-13,1.580891914225046e-10
ILMN_1684391,PLOD1,5351.0,9.677161291956523,7.305780821416666,2.371380470539857,5.176097680388698e-13,1.641151027212256e-10
ILMN_1716913,TRAPPC1,58485.0,9.361923567434783,7.043958478666666,2.3179650887681165,5.352472602657166e-13,1.6852054125135217e-10
ILMN_3297577,LOC729841,729841.0,10.782984923434782,9.153764411833333,1.6292205116014493,5.362578544996709e-13,1.6766623182735197e-10
ILMN_3233930,LOC390557,390557.0,11.505717977826086,9.901957026916666,1.60376095090942,5.493163703869529e-13,1.7056462719952953e-10
ILMN_3228595,LOC729768,729768.0,8.303573851086956,6.243208944583333,2.0603649065036223,5.495551306930107e-13,1.6947000444651658e-10
ILMN_1715069,TANK,10010.0,8.891242138521738,6.695592506833332,2.195649631688406,5.567616927123648e-13,1.7052436524482179e-10
ILMN_1745885,POLR2F,5435.0,9.483973214260871,7.639056386999999,1.8449168272608718,5.703542500287013e-13,1.7350715810163662e-10
ILMN_1729237,CYB5R1,51706.0,8.073391070086956,6.048145822333333,2.025245247753623,5.725083816602564e-13,1.7299358971469613e-10
ILMN_1677843,RAB24,53917.0,11.498569961304346,9.717068677416668,1.7815012838876783,5.759082974047219e-13,1.7286079516035195e-10
ILMN_1740010,PCNX,22990.0,10.272519120130436,7.920090636333332,2.3524284837971043,5.960474579987273e-13,1.7772082583759403e-10
ILMN_1807662,IGF2R,3482.0,11.088698783217392,9.113432148333333,1.9752666348840595,6.064811803263575e-13,1.7964211961732626e-10
ILMN_1698307,DBNL,28988.0,10.547340500434784,9.217747134166666,1.3295933662681172,6.1037762000396e-13,1.7961458552574045e-10
ILMN_1754489,FBXL20,84961.0,7.092796561956523,5.257300292416667,1.8354962695398562,6.201542026999116e-13,1.8130651083219558e-10
ILMN_1710752,NAPRT1,93100.0,8.673129454347826,6.2922861103333325,2.380843344014494,6.245311575367724e-13,1.8140816971469743e-10
ILMN_3307926,ADRBK1,156.0,11.348560219347826,9.69901003575,1.6495501835978263,6.278510914732215e-13,1.8120345956024906e-10
ILMN_1722905,MRPS11,64963.0,8.175037902347826,6.54227053475,1.6327673675978263,6.493850094676296e-13,1.8622459414815976e-10
ILMN_2047511,CENTA1,11033.0,10.796202034652172,8.594504594166667,2.201697440485505,6.511225217536846e-13,1.8554107149946922e-10
ILMN_1748915,S100A12,6283.0,11.456916273521738,7.003513795666666,4.4534024778550725,6.521435260197807e-13,1.8466325768546283e-10
ILMN_1771620,SNRPB2,6629.0,7.81340056447826,6.082017763583334,1.7313828008949264,7.101218653384178e-13,1.9982385464457243e-10
ILMN_2310621,ATP5J2,9551.0,9.682850197826085,7.493319245999999,2.189530951826086,7.35863402122764e-13,2.057812295265416e-10
ILMN_2219712,HMGB2,3148.0,9.302223619782607,7.342664626083334,1.9595589936992734,7.435495060656071e-13,2.066470951332829e-10
ILMN_1739798,C7orf30,115416.0,8.291145618304347,6.864685510583334,1.4264601077210122,7.49757418781176e-13,2.070940384403981e-10
ILMN_1807873,SNX6,58533.0,8.057625112,6.399570075499999,1.6580550365000013,7.79896734718457e-13,2.1410543101968956e-10
ILMN_1693045,TMED1,11018.0,8.103830529086958,6.204408265833334,1.8994222632536237,7.992919773322998e-13,2.1810013754807353e-10
ILMN_2300970,ETFB,2109.0,8.57716464221739,6.551291976249999,2.025872665967391,8.322504353493691e-13,2.2572536958273883e-10
ILMN_1771815,C20orf43,51507.0,10.922596992652174,9.514725205333333,1.4078717873188413,8.367029967062828e-13,2.2557412587249682e-10
ILMN_1736353,PSMC1,5700.0,10.563262819260869,9.070740832166667,1.492521987094202,8.377307462606611e-13,2.2450685350531993e-10
ILMN_1700419,HSPC171,29100.0,7.5402823114782604,5.472638368916666,2.0676439425615945,8.486311374040994e-13,2.2608236508488028e-10
ILMN_1671621,PCMT1,5110.0,9.878744565695651,7.828719880083334,2.0500246856123177,8.603059570487938e-13,2.278444417894579e-10
ILMN_2230862,GYG1,2992.0,10.97752328652174,8.0876114465,2.889911840021739,8.746856296547897e-13,2.3029807663127252e-10
ILMN_1708728,H2AFJ,55766.0,10.673781288565216,7.401103542666667,3.272677745898549,8.88486423514784e-13,2.3257165259247745e-10
ILMN_1775708,SLC2A3,6515.0,12.747662835869567,10.386626171666668,2.3610366642028993,9.008378915263785e-13,2.3444175948087944e-10
ILMN_3231621,LOC730235,730235.0,9.052944251130434,6.66663125075,2.386313000380434,9.076125477095759e-13,2.3484735480188644e-10
ILMN_1812433,HP,3240.0,8.874144967086957,4.6231672855,4.250977681586957,9.23087939514878e-13,2.3748679029016203e-10
ILMN_1715173,RPS6KA1,6195.0,10.468979041695652,8.794980201500001,1.673998840195651,9.269820544156803e-13,2.3713359679521124e-10
ILMN_1668822,BATF,10538.0,7.875116865739131,5.389254993833333,2.485861871905798,9.68006317157016e-13,2.462290871037307e-10
ILMN_1768396,AURKAIP1,54998.0,9.983296486521738,8.021703907666666,1.9615925788550719,9.735870358655513e-13,2.46257354583004e-10
ILMN_2317463,INTS1,26173.0,7.167608812391304,5.414139365,1.7534694473913044,9.745223115182837e-13,2.451168605111044e-10
ILMN_1749327,MAPK13,5603.0,7.3215853262608706,5.0242638555,2.2973214707608705,1.0022118876075667e-12,2.5068103230975265e-10
ILMN_1651378,AUP1,550.0,7.649803200391303,5.978658765583333,1.67114443480797,1.0152410951934678e-12,2.525370156292569e-10
ILMN_1735180,NCSTN,23385.0,9.882505466652175,7.873946665416667,2.008558801235508,1.0492831879897793e-12,2.5957075259815295e-10
ILMN_1784352,CCM2,83605.0,10.607969121086956,9.15542479725,1.4525443238369569,1.0829962403967348e-12,2.664466651988098e-10
ILMN_1796240,KIAA1012,22878.0,8.892465917391304,6.827114576749999,2.065351340641305,1.0867521242798163e-12,2.6591761354049003e-10
ILMN_1698243,C1orf85,112770.0,8.174766408304347,6.220387306916666,1.9543791013876808,1.1547676567933656e-12,2.810329957395011e-10
ILMN_1708936,EXOSC3,51010.0,7.886136523260871,6.221994496333334,1.6641420269275367,1.1951662364765515e-12,2.893009111015257e-10
ILMN_1713406,FAM39DP,374666.0,9.831934808695651,8.353067916666665,1.4788668920289858,1.2032917389184177e-12,2.8971018161135786e-10
ILMN_1673682,GATAD2A,54815.0,9.494563424652172,7.922796677,1.5717667476521724,1.2042256426482987e-12,2.8839282504762957e-10
ILMN_2315694,STRADA,92335.0,8.988113649347826,7.488871067083333,1.4992425822644924,1.2114274896870223e-12,2.88582538985073e-10
ILMN_1721563,TMEM127,55654.0,6.970636041043476,5.097495917416667,1.8731401236268086,1.2130458721369203e-12,2.874471805327398e-10
ILMN_1774066,TMEM141,85014.0,7.285532927826087,5.391142487083333,1.8943904407427539,1.2134620023780577e-12,2.8604031273857225e-10
ILMN_1682232,MIER1,57708.0,8.116320301217392,6.335034602333334,1.7812856988840586,1.246675207295629e-12,2.92338843010787e-10
ILMN_1716816,TMEM87A,25963.0,10.778011943695653,9.341109412666667,1.436902531028986,1.3046790351714006e-12,3.043552549249843e-10
ILMN_1720838,DECR1,1666.0,10.304704959565216,8.923881530833333,1.3808234287318832,1.355502117292616e-12,3.14581298076626e-10
ILMN_1714401,SNX27,81609.0,9.711878525956521,7.847434241583332,1.8644442843731897,1.401611203561734e-12,3.236140575279997e-10
ILMN_2307883,ATP5J2,9551.0,9.585027724739128,7.410616927666667,2.1744107970724604,1.4035405183719152e-12,3.224061467278507e-10
ILMN_2132599,ANKRD22,118932.0,8.77400130373913,5.307348537833334,3.4666527659057964,1.4090469576884869e-12,3.220280262741561e-10
ILMN_1785857,KIAA1160,57461.0,7.710497791173913,5.942333671916668,1.7681641192572455,1.4663656480052948e-12,3.3343525540475953e-10
ILMN_1796179,HIST1H2BK,85236.0,11.629525852608698,8.931619573500003,2.697906279108695,1.4799551145985195e-12,3.348342669576339e-10
ILMN_1741942,STX16,8675.0,10.056773673043478,8.597233533833332,1.4595401392101461,1.5907844817241326e-12,3.581094486033281e-10
ILMN_3249419,LOC728457,728457.0,8.953760411086956,7.188232364499999,1.7655280465869563,1.5987478432692778e-12,3.581115629229487e-10
ILMN_1817255,,,8.079118321086955,6.532014655499999,1.5471036655869561,1.6618869260579813e-12,3.7041155976192324e-10
ILMN_1715994,HGS,9146.0,9.583704109652174,8.183187768583332,1.4005163410688422,1.7700436687259472e-12,3.9257475909876023e-10
ILMN_2371724,CEACAM1,634.0,8.279433639304347,5.710479092916667,2.5689545463876806,1.7887374655979047e-12,3.9477611232163955e-10
ILMN_1774074,RXRB,6257.0,8.386264602391304,6.78510136625,1.6011632361413035,1.8016859801449682e-12,3.9569418480032634e-10
ILMN_2191681,CHCHD2,51142.0,11.190440826521739,9.590275356,1.6001654705217394,1.817727652234911e-12,3.97279379061031e-10
ILMN_1711030,OPLAH,26873.0,7.977711607217392,4.663625694583334,3.3140859126340585,1.8296172220154496e-12,3.979461651536309e-10
ILMN_1710697,BUD31,8896.0,9.89978636478261,8.278651394083335,1.6211349706992753,1.8327224233378226e-12,3.967051041631673e-10
ILMN_1786920,JARID1A,5927.0,9.213645565130435,7.063887780166667,2.149757784963768,1.8345877589864894e-12,3.95208826185879e-10
ILMN_1674574,VNN1,8876.0,8.780254521565217,5.056893174916667,3.7233613466485505,1.8461411868346644e-12,3.9580387930884333e-10
ILMN_1691111,SPATA2L,124044.0,7.152931161347826,5.179742088,1.9731890733478261,1.870774389087352e-12,3.991842432221794e-10
ILMN_1766171,SNF8,11267.0,7.491549672913044,4.961673658333333,2.5298760145797115,1.8941633460234718e-12,4.022684732453527e-10
ILMN_1794190,CCPG1,9236.0,9.096161957565217,6.309861346583332,2.7863006109818844,1.9329012710010243e-12,4.085681404895733e-10
ILMN_1742887,LOC645058,645058.0,10.124819113826089,8.328815038416668,1.7960040754094209,2.004616667848778e-12,4.217469917596053e-10
ILMN_1747968,RBM33,155435.0,9.15449030095652,7.737874198666666,1.4166161022898534,2.012710484996279e-12,4.214802984464534e-10
ILMN_1786759,C11orf10,746.0,11.09246382347826,9.664989589416667,1.4274742340615934,2.071236517873034e-12,4.317281562231371e-10
ILMN_1704713,CSNK1G1,53944.0,6.911386791478261,5.15325710125,1.7581296902282606,2.0727191132179467e-12,4.3004623333830236e-10
ILMN_1680996,ALOX5,240.0,12.222953204347823,10.05905416275,2.1638990415978228,2.109373256591263e-12,4.356436336307726e-10
ILMN_1729430,FBXO18,84893.0,8.603614767695651,6.887723520999999,1.7158912466956524,2.177839483298187e-12,4.4772998655951726e-10
ILMN_1659437,TXNDC17,84817.0,9.281016215826085,6.529111720083333,2.7519044957427523,2.184392309466684e-12,4.470358861323569e-10
ILMN_2068747,OAT,4942.0,7.630321012913043,5.8962820281666675,1.734038984746376,2.2066571669929003e-12,4.495489847489654e-10
ILMN_1761242,COMMD1,150684.0,8.426506538086956,6.648891232083333,1.7776153060036233,2.2171906596814145e-12,4.4966024806683026e-10
ILMN_1724194,NPEPL1,79716.0,8.852539588565218,6.711282738083334,2.1412568504818843,2.285999684426529e-12,4.6153616050195335e-10
ILMN_1757781,SAP30L,79685.0,8.176276083391304,6.138521516666667,2.0377545667246375,2.319850947192847e-12,4.662796839083194e-10
ILMN_1753498,COASY,80347.0,8.887977860913043,7.460030416083334,1.4279474448297096,2.3454447661705817e-12,4.693287098102138e-10
ILMN_2336595,ACSS2,55902.0,8.966240678826088,6.968038172333333,1.9982025064927544,2.3753679517778097e-12,4.732132358092581e-10
ILMN_2143250,FAR1,84188.0,9.095135530695652,6.626270655749999,2.4688648749456528,2.420856226432053e-12,4.80150704328856e-10
ILMN_2043615,C17orf90,339229.0,8.720495266173913,6.883635917083333,1.83685934909058,2.4228001452200017e-12,4.784286444659655e-10
ILMN_1773154,NFKBIA,4792.0,11.798062830260871,9.451530201999999,2.3465326282608725,2.4923455436550395e-12,4.900125476505713e-10
ILMN_1802203,ARF1,375.0,10.276064668608695,8.424576756666667,1.8514879119420282,2.497177668584956e-12,4.888279572726107e-10
ILMN_1740180,SNX3,8724.0,11.530205044826086,9.538560619083333,1.991644425742754,2.4998272394417603e-12,4.872282329064345e-10
ILMN_1684114,LOC286016,286016.0,7.111728148260869,5.08355781225,2.028170336010869,2.6208843982942847e-12,5.086210270017395e-10
ILMN_2402363,STK19,8859.0,7.761016627956523,6.332379401250001,1.4286372267065222,2.6638450405473606e-12,5.147394646376129e-10
ILMN_1664750,TMBIM4,51643.0,11.36964465043478,9.53286324375,1.8367814066847803,2.6996757521510844e-12,5.194337666200782e-10
ILMN_1721093,TAF10,6881.0,9.622281004956521,7.647348791333333,1.9749322136231884,2.7866823211199996e-12,5.338927580586627e-10
ILMN_1799725,DOCK2,1794.0,10.321206134608696,8.776373230750002,1.544832903858694,2.8213183567614004e-12,5.382382049850362e-10
ILMN_1705617,CFL1,1072.0,11.616600063913042,9.900744976833334,1.7158550870797082,2.8268769389540082e-12,5.370231241456807e-10
ILMN_1770290,CNN2,1265.0,11.052785722130432,9.21249661125,1.8402891108804322,2.8364139305275693e-12,5.365708587989191e-10
ILMN_1694671,ZFAND2A,90637.0,7.66066623952174,5.678637912916667,1.9820283266050733,2.8650291702290495e-12,5.397163528503033e-10
ILMN_3249618,LOC100133477,100133477.0,11.06592305647826,8.939483953666668,2.1264391028115917,3.076312438358344e-12,5.771033954675322e-10
ILMN_1715705,SSNA1,8636.0,6.533149983217392,4.85435097875,1.6787990044673915,3.0979385726853746e-12,5.787489143486042e-10
ILMN_1710954,LOC283932,283932.0,6.015692439608696,4.74607228875,1.269620150858696,3.128703432633835e-12,5.820810522622858e-10
ILMN_3278070,LOC100131336,100131336.0,8.291272076304347,6.494928712916665,1.796343363387682,3.206873268475978e-12,5.941689513028558e-10
ILMN_1795286,C6orf47,57827.0,7.340564110608695,5.495186962916666,1.8453771476920293,3.241453144146978e-12,5.981145283152845e-10
ILMN_2189222,KLHL8,57563.0,9.125147107869564,6.400177393083332,2.7249697147862317,3.446796344371706e-12,6.334086196434585e-10
ILMN_1667883,THOC5,8563.0,8.848810194347827,6.9442318545,1.904578339847827,3.5502337155079943e-12,6.497649291598228e-10
ILMN_2064898,CCDC56,28958.0,8.56581612052174,6.8688635719999995,1.6969525485217405,3.5542481527817097e-12,6.478660509420685e-10
ILMN_2151368,NOL12,79159.0,8.159945163782607,6.7460625741666655,1.413882589615942,3.5886866793212636e-12,6.515058079156502e-10
ILMN_1754738,AP1M1,8907.0,8.882922601695654,7.261272259083332,1.6216503426123223,3.670286452377962e-12,6.636438029936264e-10
ILMN_1772261,GLG1,2734.0,9.217190389826088,7.43926413775,1.777926252076088,3.679588275358143e-12,6.626644116857986e-10
ILMN_1697735,EWSR1,2130.0,8.773837315782608,7.227046204333334,1.5467911114492736,3.692718880903778e-12,6.623796102586884e-10
ILMN_2364674,TRPT1,83707.0,7.945126396913042,6.416992285,1.528134111913042,3.8557147573606544e-12,6.888724028597172e-10
ILMN_1813260,TIMM17B,10245.0,7.188834630347826,5.279884559666667,1.9089500706811595,4.188609598860886e-12,7.453903951364176e-10
ILMN_1665428,GSDMD,79792.0,9.642950917000002,7.536333586333335,2.1066173306666673,4.2173585093945185e-12,7.47551701450667e-10
ILMN_1803398,SRF,6722.0,8.607272920217389,7.236105474166667,1.3711674460507215,4.302651371091092e-12,7.596795007083696e-10
ILMN_1797828,DDRGK1,65992.0,7.586283398347826,5.846635151250001,1.7396482470978247,4.3949021880020246e-12,7.729362547281842e-10
ILMN_1754912,GLE1,2733.0,8.88457435026087,7.415643312583334,1.4689310376775362,4.528506769629732e-12,7.933344758328382e-10
ILMN_1674609,CLTB,1212.0,9.199590033347826,7.556380926999999,1.6432091063478271,4.670308480461598e-12,8.150050337822579e-10
ILMN_1697218,MED22,6837.0,8.582506076652173,7.068406055166668,1.514100021485505,4.690619169255144e-12,8.153889840053064e-10
ILMN_1693630,C16orf7,9605.0,8.714343935130433,6.169288896,2.5450550391304327,4.701477690698871e-12,8.141331925705202e-10
ILMN_1811702,GRN,2896.0,9.681496664043479,7.162304502916665,2.5191921611268135,4.710170680700919e-12,8.125134657363888e-10
ILMN_1732216,NARS,4677.0,8.326994633608695,6.805099206083333,1.5218954275253624,4.7432584355366776e-12,8.150981852792665e-10
ILMN_1669878,GUSB,2990.0,8.587437502695652,7.185282798916666,1.4021547037789857,5.0057795575298225e-12,8.569399734550007e-10
ILMN_1776109,ZNF622,90441.0,8.43436904756522,7.033167049833332,1.4012019977318877,5.013604833654487e-12,8.550285243394923e-10
ILMN_1766657,STOM,2040.0,11.745684602608694,8.951885462416667,2.793799140192027,5.026347984436249e-12,8.539670388802764e-10
ILMN_1814726,SCARB2,950.0,8.724077081304348,7.033139363499999,1.6909377178043483,5.1287012967872015e-12,8.680808965610909e-10
ILMN_1664921,PPP6C,5537.0,9.528779208695655,7.866233997166667,1.6625452115289878,5.133260650630823e-12,8.655984804245376e-10
ILMN_1698934,CMTM7,112616.0,10.601106669217392,9.041297932333334,1.559808736884058,5.150536156849796e-12,8.6527085593227e-10
ILMN_1753342,SAT1,6303.0,12.343960813913045,10.395651363916668,1.9483094499963762,5.188908582485182e-12,8.68476695573347e-10
ILMN_2157075,LRCH4,4034.0,9.161255268565219,7.188122960416667,1.9731323081485517,5.222593988758316e-12,8.708772190957989e-10
ILMN_1769412,RAPGEF1,2889.0,8.983649140782608,7.667288361249999,1.3163607795326095,5.23914233249617e-12,8.704129344500925e-10
ILMN_1796244,CD2BP2,10421.0,9.734290732956522,8.176472353833333,1.557818379123189,5.283291072345837e-12,8.745206395228919e-10
ILMN_1792168,GALE,2582.0,5.405102512130434,4.375237279,1.029865233130434,5.3268194225754555e-12,8.784959372256949e-10
ILMN_1685009,ITGAM,3684.0,10.143956270173913,7.828039736000001,2.315916534173912,5.388414946164977e-12,8.854109712452036e-10
ILMN_3237632,NCLN,56926.0,8.362228091521738,6.82138170975,1.540846381771738,5.461189406526634e-12,8.941059296365406e-10
ILMN_2172269,TMEM183B,653659.0,9.56835201769565,8.0664076155,1.501944402195651,5.472316453617611e-12,8.926815351131366e-10
ILMN_1651735,TGOLN2,10618.0,9.262929087217392,7.728384145916667,1.5345449413007248,5.683176385461303e-12,9.237315899011704e-10
ILMN_1814074,PHKA2,5256.0,8.789207937130433,7.004162335833333,1.7850456012971003,5.848169511825615e-12,9.471299853630385e-10
ILMN_1707286,FLJ22662,79887.0,12.223022969217391,9.833110108666666,2.3899128605507247,6.117719974732739e-12,9.8723335635266e-10
ILMN_1754421,NDUFAF1,51103.0,7.062764137260867,4.950374108083334,2.112390029177533,6.156909715170935e-12,9.900090932362179e-10
ILMN_3271092,KLRAQ1,129285.0,8.082258697130436,6.494458999833334,1.5877996972971022,6.161533930946041e-12,9.872268404732512e-10
ILMN_1739794,CD3E,916.0,5.74256307873913,8.301895047583335,-2.559331968844204,6.216026717432268e-12,9.924261379395496e-10
ILMN_1679912,DPH3,285381.0,6.749253876826086,4.9340221845,1.815231692326086,6.255475972979181e-12,9.9519538774361e-10
ILMN_1811650,DUS2L,54920.0,7.957450109130434,6.092785086500001,1.864665022630433,6.2560903027158105e-12,9.917885693632885e-10
ILMN_3238633,SDHAF2,54949.0,9.822799730304347,8.319553443666669,1.503246286637678,6.272836913634003e-12,9.909541626755919e-10
ILMN_1756920,ADAM15,8751.0,8.774467526347825,6.892118575666665,1.88234895068116,6.33461820326239e-12,9.972150886904985e-10
ILMN_1699496,PHF21A,51317.0,10.223912575391305,8.559390347666668,1.6645222277246372,6.407902225941867e-12,1.0052368707964484e-09
ILMN_1744963,ERO1L,30001.0,7.857778532695653,5.424180461833333,2.4335980708623195,6.4199630705243375e-12,1.0036319351535322e-09
ILMN_1703316,LOC255783,255783.0,8.226774651826089,6.168913633333333,2.0578610184927557,6.5722506010054355e-12,1.023883871311653e-09
ILMN_1713450,MYL6B,140465.0,7.293551737434784,4.994507760666667,2.2990439767681172,6.711905589721163e-12,1.0420349150552274e-09
ILMN_1683250,LOC440731,440731.0,7.523199421739129,5.189355160583333,2.3338442611557957,6.739285970780634e-12,1.0426902826888538e-09
ILMN_1776375,PIN1,5300.0,9.36474616304348,7.576167295166666,1.7885788678768133,6.841452926567935e-12,1.0548723805235211e-09
ILMN_2364357,RPS6KB2,6199.0,9.432245236652175,7.622906932999999,1.8093383036521757,6.887271682034095e-12,1.0583127404103108e-09
