ID_REF,GSM4075768,GSM4075770,GSM4075772,GSM4075774,GSM4075776,GSM4075777,GSM4075780,GSM4075782,GSM4075784,GSM4075786,GSM4075788,GSM4075790,GSM4075792,GSM4075794,GSM4075796,GSM4075798,GSM4075801,GSM4075803,GSM4075804,GSM4075805,GSM4075807,GSM4075809,GSM4075811,GSM4075813,GSM4075814,GSM4075815,GSM4075816,GSM4075817,GSM4075818,GSM4075819,GSM4075820,GSM4075821,GSM4075822,GSM4075823,GSM4075824
ILMN_2377185,5.57284804,5.831230066,6.517606706,6.307190668,6.350595544,5.68618204,4.649283867,5.339497477,5.136472143,5.678876327,5.979121297,5.213890519,5.853131004,6.24479983,5.975144604,6.14032345,5.974823122,5.948059832,6.25190698,6.927659511,6.541717355,4.411596376,5.111186059,4.308343173,5.019591524,4.96434827,4.515604266,4.838030398,4.280610641,4.867570242,4.962597521,4.898455814,5.09040266,4.745164493,4.338754472
ILMN_2377199,4.228011212,5.071874378,5.019804738,5.016868848,4.977085029,5.020817615,4.297938836,4.192351219,4.227119523,4.227258853,4.254753964,4.279033603,4.264209342,4.352077493,4.260685987,4.312040137,4.338157536,4.410467697,4.32020323,4.245911313,4.278580714,4.189355544,4.182956263,4.161028192,4.179604345,4.264929326,4.168875898,4.23766071,4.223069385,4.146236311,4.167085681,4.188213351,4.135430598,4.244497367,4.171921301
ILMN_2377240,7.719105542,8.13876855,7.645468627,7.098091848,6.321091513,8.343925915,7.655817069,7.406947355,7.641109208,7.864121775,7.49651368,6.645203031,7.843124153,7.788753283,7.615825175,7.552076763,9.878985269,8.290004015,9.073698089,7.775628932,8.617479908,6.357382583,7.378658302,7.055385277,7.112332092,6.397386086,7.005631976,6.647845199,6.552255738,6.316803809,6.389455389,6.736679129,6.255516623,7.12674931,6.64485927
ILMN_2377288,4.289285858,5.042398546,5.062538497,5.023937934,5.019054871,5.038391007,4.40584807,4.306727097,4.560475638,4.234216593,4.271728353,4.322678089,4.289349978,4.254683868,4.305735227,4.27772791,4.353877888,4.245729252,4.493175288,4.282645967,4.343291539,4.351321439,4.267815989,4.227958938,4.100758455,4.458832246,4.354255963,4.210109404,4.179130049,4.680970495,4.309813793,4.19094506,4.144441027,4.216922419,4.365268141
ILMN_2377385,4.278109809,4.956350168,5.108982872,5.101100195,5.14458567,4.961600104,5.064646528,4.467053003,4.29044122,4.433433818,4.281558045,4.276428161,4.294525776,4.295094226,4.301946408,4.459568266,4.253777159,4.496651036,4.314770247,4.248449243,4.379224698,4.247051274,4.161381407,4.219385598,4.18387231,4.280628083,4.188933133,4.19401522,4.13588592,4.169579254,4.49209302,4.144694002,4.149856861,4.278477139,4.370678056
ILMN_2377430,6.820414611,8.148888095,7.799719015,7.445227871,7.987634725,8.067156164,6.03256482,7.766088517,7.447828205,6.379702667,6.620686394,7.402989814,7.55416752,4.585300586,6.601910335,6.295592044,7.872768709,7.400812402,6.802343688,8.379444866,8.794311137,6.830524064,6.492578879,4.511111355,5.275670765,6.001082918,5.374471205,4.989928119,5.905554933,6.218214118,5.175651835,6.190177978,5.473858291,5.766862369,5.298868139
ILMN_2377459,5.502470133,6.491790833,6.103468913,6.461145933,5.990818842,6.332658226,5.354449189,6.331706037,5.993095194,5.376209559,6.102644351,6.219662929,6.206436744,4.30941357,5.115000977,5.006800828,6.680955287,6.808166253,5.946702283,6.101138626,6.678586748,5.226378467,5.386169979,5.302928849,4.861593212,5.788855122,5.02882872,5.058775412,5.415104398,5.501956036,5.248227835,5.486344545,5.615042275,5.335984984,5.718987875
ILMN_2377496,6.957489538,7.188033626,6.993642532,8.295990608,7.426081297,7.249942638,6.687731128,7.501702115,6.189208618,7.291839983,6.70446631,6.092212204,7.027604637,4.439760513,6.630611522,6.855196783,7.208313529,7.769883271,7.463606471,8.757185568,6.824087329,7.172315559,5.758299099,6.518730604,6.121688117,6.761801644,6.624652152,6.724862161,6.838455473,6.463642186,6.947601637,6.775511251,6.401225372,6.812012589,6.558185627
ILMN_2377536,4.438707547,4.96887754,5.093016875,5.09530348,5.064091502,5.169814288,4.22493137,4.300600808,4.252135082,4.232224547,4.22001219,4.879644727,4.320404043,4.276393142,4.274914371,4.349046011,4.67875599,4.714971875,4.279958126,4.297968419,4.407356641,4.284328151,4.242416037,4.265359254,4.168747821,4.146547769,4.232792638,4.254355793,4.209772561,4.138504244,4.216765679,4.255439901,4.265890963,4.134692549,4.160862262
ILMN_2377669,10.94340563,8.926139369,10.50748004,10.36769195,9.119612379,9.265036567,10.1544907,9.681178193,10.18210095,10.18553078,10.0915216,8.363479952,8.925031213,12.35631903,10.87509201,11.46295284,9.276818497,10.7327079,11.17126496,11.2181415,7.431990309,8.918521482,7.995151613,10.85195657,10.12839683,10.68832863,10.31486202,10.68129917,10.21664254,10.46666203,10.06711404,10.02887872,9.721978271,10.43981619,10.06711404
ILMN_2377708,4.40413332,5.029962968,5.011123649,5.135317847,5.050861317,5.263034452,4.244101003,4.502716869,4.395773641,4.371389038,4.264412206,4.337472633,4.290033668,4.303423567,4.264315698,4.322586726,4.272331597,4.274587815,4.333964627,4.404315036,4.340074142,4.22848035,4.293602377,4.235655207,4.226397773,5.172667914,4.118834122,4.148623908,4.565648048,4.288275125,4.297758149,4.24158228,4.181427462,4.2858983,4.164646709
ILMN_2377733,5.2041468,5.574242531,5.421355402,5.326965503,5.293409005,5.550081793,4.667694039,4.375629491,5.154419388,4.744961151,5.094822957,4.456162967,4.351975399,4.240323796,4.517090973,4.841335605,6.710971038,4.311336525,4.750614919,5.06979377,4.885958148,4.47331846,4.634125467,4.306623337,5.255994369,4.324171717,4.926096657,4.709467711,5.097013174,4.886089833,4.934531749,4.98542666,5.098875968,4.975894509,5.136446525
ILMN_2377746,4.598223361,5.164652395,5.309145013,5.211441538,5.087498365,5.131470503,4.4447753,4.858285384,5.146498697,4.691782695,4.465515753,4.398736266,4.3933123,4.300678968,4.303825505,4.44268179,4.90845278,4.393627198,4.825993634,4.625512294,5.579731293,4.240493621,4.299656028,4.170129757,4.478908848,4.316102739,4.263365133,4.2185527,4.530714107,4.36135401,4.925334019,4.460515923,4.149674246,4.144289049,4.364741463
ILMN_2377829,4.365333967,5.041349431,5.083278638,5.098806394,5.060676661,5.040372823,4.343769893,4.490743836,4.29815902,4.363961035,4.2607133,4.31149527,4.303858005,4.558429926,4.274344323,4.34758809,4.334805691,5.505908357,4.408577773,4.606384082,4.33151429,4.339150387,4.290308957,4.314057408,4.324039331,4.245962571,4.247136061,4.300302116,4.424193208,4.355649623,4.180172883,4.230843702,4.274172978,4.235083212,4.195491186
ILMN_2377862,4.448761011,5.291066417,5.353639002,5.340305261,5.361762062,5.578199236,4.204713571,4.333367225,4.383854626,4.750721122,4.950431058,4.340514777,4.454079576,4.286815514,4.821249015,5.180555092,5.684029366,4.415395731,5.322581052,5.321038111,5.800336445,4.433155076,4.405876657,4.222718715,4.372816572,4.291490853,4.272921962,4.427745911,4.379267047,4.201053125,4.245737933,4.537494138,4.689728739,4.368290712,4.331783244
ILMN_2377900,4.277608112,5.029854299,5.007960071,5.063997991,5.019202808,5.107267446,4.361895916,4.262386407,4.222822235,4.368088115,4.377025491,4.291564284,4.361908577,4.27852686,4.275601969,4.281578508,4.354896419,4.32063685,4.226939189,4.312747843,4.323611786,4.504232792,4.224932866,4.438296633,4.105758223,4.170221983,4.259652401,4.202720728,4.122841958,4.189542025,4.376005951,4.258775709,4.15104605,4.164332747,4.229224103
ILMN_2377957,4.383571256,5.026207637,5.044507243,5.043773456,5.015510761,4.970975206,4.277488555,4.401448365,4.261860461,4.301422471,4.255637101,4.359883597,4.332662955,4.260106271,4.412640087,4.345711715,4.314519013,4.399181487,4.264518582,4.380610704,4.223959998,4.240834319,4.277719713,4.250388968,4.214095862,4.147305343,4.288624853,4.206306487,4.157202924,4.159384149,4.149954127,4.215966275,4.144109406,4.225929019,4.213454742
ILMN_2377977,4.723761975,5.585178494,5.269118946,5.292042827,5.158580746,5.291911115,5.449440669,4.867596009,5.28836472,5.070192975,4.57905644,5.246283491,5.08542155,6.584566876,4.920117371,4.357013635,5.575522276,5.031843354,5.405932979,4.801691066,4.71075601,4.232514696,4.610007317,4.460119236,4.448562027,4.224362584,4.317506396,4.435964224,4.697225606,4.957685935,4.182510221,4.267945916,4.461529764,4.424993866,4.261072251
ILMN_2377980,7.204545044,7.516511763,7.721920746,7.779783385,7.911187375,7.822415725,6.164805362,7.032757113,7.313679927,6.682317207,6.507546392,6.778857452,6.178780877,4.268059656,6.555665652,6.777753334,7.529123565,8.259314011,8.111938179,8.052437164,8.528589638,5.599464548,6.832013309,6.121452264,5.86892844,6.273192437,6.883034542,6.140080831,6.586547469,6.408030746,6.819885955,6.590885426,6.415145681,6.604643764,6.538449384
ILMN_2378048,8.682129105,8.713963422,8.469695393,8.309086946,7.662574944,8.858053643,9.276564709,8.527354216,8.103384786,8.869346921,8.236533749,7.816709711,8.377985994,4.485079155,8.338032021,8.445563799,10.11368116,9.228353515,9.407951033,9.396379084,9.239344421,7.60111225,7.97868359,8.590889973,7.841103513,7.151827437,7.626877385,7.705744642,7.32883106,7.471900025,7.255147549,7.387226837,7.703853612,7.713698486,7.065262072
ILMN_2378081,4.337452245,4.955165619,5.076422674,5.019222763,5.070010722,5.032059403,4.345123593,4.530527448,4.265675898,4.274917278,4.384106559,4.260175547,4.56673319,4.298161053,4.331024516,4.30375229,4.36242929,4.282242464,4.298118064,4.288768505,4.41590634,6.015604014,4.22371028,4.314973311,4.403698149,4.79692911,4.263079504,4.220230417,4.180725845,4.237840939,4.452356424,4.274695686,4.272169265,4.318961929,4.353249673
ILMN_2378100,10.27297234,9.998738229,9.905600498,10.02462494,8.82940441,10.85780858,11.69880584,10.90425212,10.90220896,10.83198744,10.50169082,9.752997947,7.38746996,4.335900637,10.09546646,9.405936128,11.64543351,10.77509144,10.90005859,10.85747737,11.01739257,8.851317606,8.627768425,8.481555775,8.697109253,8.246617438,8.916645212,8.426726189,8.42918557,8.810634399,7.949361205,8.689733885,8.819968803,8.256293438,8.486915878
ILMN_2378257,7.133283331,6.074471658,5.975774361,7.692359852,6.198241444,7.007858125,6.791786547,7.318877381,7.662476412,6.949532331,7.063702163,6.809038301,4.395376262,4.192281456,6.887281592,7.003113404,7.986044987,8.232352647,7.60038696,7.939253004,7.87172568,4.59599779,6.579349111,6.76996123,6.60011142,6.437636729,6.803026881,6.765829422,6.461003979,6.547188686,6.799973497,6.834093111,6.607167641,6.859024283,6.73150131
ILMN_2378376,6.360594261,5.582620625,5.641911962,5.862289762,5.815007895,5.532856377,4.896453436,5.311338382,6.458524959,5.494639089,6.250528917,6.274779799,4.450679532,4.234246667,6.353174715,6.120612556,5.927627814,6.026794963,7.25832094,6.924530752,5.815967007,6.653027779,4.872350891,5.457323849,5.609744685,6.126033288,5.964542542,5.460713865,6.450788623,5.85075393,6.031264445,5.314967493,5.398470156,5.855958678,6.322363553
ILMN_2378404,4.577274039,5.049400322,5.136541362,5.24091971,5.126671447,5.045298744,4.20800897,4.194455988,4.432905821,4.719090665,4.291199281,4.39689137,4.319326729,4.452712644,4.348838286,4.330898031,4.356687142,4.257356927,4.218311179,4.29138343,4.253895388,4.152799699,4.425068167,4.347831686,4.332794859,4.174572586,4.208549045,4.141205956,4.169699529,4.189993594,4.157760911,4.284290471,4.314107263,4.152507646,4.252050006
ILMN_2378555,4.290077717,5.018566483,4.984269547,4.94545554,4.959446928,5.05160748,4.343593845,4.244653019,4.285165657,4.387051885,4.317316031,4.34787044,4.277653837,4.237634783,4.332194481,4.319253896,4.299352074,4.284392987,4.32347635,4.34978756,4.304313142,4.380249916,4.190451176,4.27240875,4.215154595,4.272448493,4.183698895,4.183987185,4.120065254,4.147689384,4.214936463,4.182132146,4.34690191,4.11787569,4.280340796
ILMN_2378654,4.224562845,5.056814132,4.970053354,5.066461484,5.044190984,5.038185679,4.262779261,4.298183096,4.483607728,4.377625641,4.309678085,4.258362435,4.294874707,4.326619624,4.255246631,4.272207392,4.34769407,4.297246161,4.275031588,4.219893299,4.41291325,4.199876704,4.422382222,4.210598711,4.283850685,4.299268212,4.211972548,4.221261423,4.192891118,4.527174833,4.184180563,4.160204185,4.227842275,4.29819144,4.183448884
ILMN_2378664,4.950535899,5.236501811,5.328162796,5.178875583,5.292210265,5.252707978,4.415134075,4.886214094,5.136226422,5.00250014,4.626204411,4.843493849,4.803862007,4.388625894,4.440251816,4.721311326,5.180158445,4.460592505,4.661151576,4.629753322,5.603063059,4.368466716,4.696304654,4.445913009,4.325602742,4.35360879,4.300376338,4.29039216,4.428952582,5.364760012,4.500752314,4.412721939,4.407934575,4.375617687,4.409961318
ILMN_2378670,4.392986578,5.111193281,5.170380728,5.159871887,5.062703365,5.150839798,4.443338233,4.550921252,4.473988988,4.509048658,4.62988459,4.699333154,4.278072947,4.273769927,4.36471271,4.460779493,4.398779502,4.659723411,4.400526188,4.738605833,4.380051927,4.205718938,4.326776302,4.240756,4.269713218,4.242762688,4.182979183,4.526447438,4.29096985,4.174712397,4.394590888,4.344170387,4.418893193,4.238835205,4.352786874
ILMN_2378696,4.343734501,5.261001791,5.073534648,5.057017499,5.023036068,5.141152707,4.551004712,4.407262708,4.508774097,4.391323307,4.434669015,4.385231776,4.729189021,4.404563789,4.361609496,4.42913221,4.443612195,4.259205205,4.746485885,4.339143768,4.342591326,4.492075382,4.198865455,4.403471554,4.211041139,4.107728331,4.238126839,4.209026197,4.262157326,4.206981022,4.366976907,4.201389358,4.200134309,4.207154374,4.225350172
ILMN_2378708,4.941591376,5.274680741,5.184557752,5.739755556,5.973257135,5.268709966,5.21866215,5.02485914,4.545827133,5.010546045,4.532268825,4.57802039,4.63317291,5.103969979,4.642244145,4.528491872,5.136189985,5.138405395,5.20020079,5.397853277,4.833132366,5.241973515,4.556899141,5.4178114,5.040099562,6.077324203,4.964642367,5.502991903,5.689334915,5.773523807,6.244342013,5.652037679,5.653467143,5.754807294,5.823262005
ILMN_2378845,4.153110544,5.008116809,5.015117818,4.964511816,4.956871178,5.06672876,4.213191457,4.253837275,4.238327317,4.231139841,4.248683449,4.28342489,4.187205215,4.225556885,4.210087437,4.187301812,4.254219823,4.318993865,4.183593388,4.192900694,4.363972269,4.171979406,4.307063573,4.128614557,4.325304955,4.170309474,4.13907732,4.243337418,4.206936442,4.124343062,4.172473444,4.119768095,4.174674914,4.180416166,4.250540914
ILMN_2378952,10.18848073,10.91759488,11.29694971,11.56927862,11.24579932,11.53132594,9.96595145,11.38636579,10.03793574,10.90425212,9.829366338,9.829366338,9.336076385,4.307743053,9.366206977,9.337975472,9.848456841,11.37652786,10.19132966,11.54986774,10.83712615,10.38029583,9.907904112,10.23775848,9.320516858,10.21011236,9.757459832,9.486552538,9.473951873,9.422634137,10.07777416,9.903914056,8.99489281,9.68821665,9.373617521
ILMN_2379063,4.22493137,4.998824817,5.0521626,5.052305986,5.02249942,5.117049737,4.279289979,4.342528431,4.267462203,4.324407452,4.233430023,4.30252709,4.280628481,4.265517363,4.285869946,4.31072461,4.417933073,4.356220405,4.36158618,4.238463805,4.266050624,4.213470778,4.26838963,4.362665785,4.148852588,4.285491585,4.212655273,4.252574605,4.315540265,4.17841463,4.208555401,4.160965808,4.276102473,4.309932586,4.155375176
ILMN_2379080,9.02928887,8.993376338,9.55252798,9.491192816,8.996182085,8.477919401,7.026617144,8.391255796,8.342540583,8.634968871,8.18634036,8.049471547,7.584774185,4.597098676,7.646643749,8.400531378,9.964306468,8.693734463,8.778622543,10.10993809,8.893846715,7.772868408,7.810318324,9.035059084,8.482870527,8.244002214,8.737516749,8.956335755,8.517957425,8.311433996,8.511336485,8.188307529,8.300917245,8.757860747,8.564426559
ILMN_2379110,4.253287084,5.008329879,5.082344096,5.038164278,5.076710111,5.062141462,4.51079566,4.268095541,4.339933036,4.50059388,4.440123954,4.226728094,4.406653877,4.372536889,4.316618021,4.332934608,4.462783314,4.285881835,4.333667679,4.401863606,4.409961563,5.01695459,4.29492226,4.338095486,4.405862744,4.311986451,4.366192495,4.53515634,4.238649257,4.269533895,4.158434838,4.349930962,4.386247918,4.506053799,4.337479823
ILMN_2379130,9.170727971,9.103375463,9.197034271,9.233591433,8.974527367,9.195243898,8.459693287,8.698257521,8.510664041,8.594685223,8.789213768,8.450762202,8.876821468,8.336501699,8.264988346,8.381849514,8.859813534,9.251467804,9.042694549,9.293148111,8.889900351,8.271787296,7.471538067,7.600479785,7.898165346,8.37654367,8.055281339,7.952297757,7.941420487,8.157377473,8.107025564,7.79525588,7.892179969,8.064631605,8.023147554
ILMN_2379226,4.67211978,5.202119813,5.536213796,5.233644849,5.272852832,5.161241392,4.473196595,5.000336038,4.841670055,4.695502573,4.825784111,4.816316532,4.453474844,6.935809806,4.458906232,4.424860024,4.767522655,4.289420524,4.884768575,4.548785934,4.444743552,4.454824564,4.405040675,4.709076247,4.279368333,4.42219344,4.512942443,4.397332776,4.464666903,4.205642847,4.294326795,4.319483493,4.348938355,4.235544685,4.392787715
ILMN_2379240,4.366882243,5.008380487,5.081115674,4.988660429,5.187131824,5.110179867,4.262429834,4.319972762,4.505940544,4.315288956,4.301682279,4.254129858,4.332949517,4.460174706,4.540431008,4.653604718,4.359096363,4.376129094,4.241304128,4.436638492,4.221447914,4.408275092,4.430233023,4.291111176,4.342338263,4.275350439,4.232210653,4.203939416,4.163592474,4.161801198,4.147419174,4.215002556,4.610977159,4.213537045,4.296044949
ILMN_2379313,4.30316666,4.915558316,5.040726508,5.12850768,4.959134192,5.070054626,4.267348845,4.19163199,4.341415616,4.407405427,4.408061521,4.246065325,4.340650758,4.230680484,4.382334557,4.665213932,4.645112096,4.279605848,4.662362793,4.494712301,4.43870075,4.171236955,4.481868308,4.32578025,4.345065409,4.38238045,4.173704534,4.440025041,4.264660971,4.212702778,4.432381951,4.183448884,4.296210681,4.204551497,4.14022994
ILMN_2379326,4.960630742,5.176492511,5.203975673,5.255260608,4.969313782,5.314248446,4.988742702,5.115864089,4.462753628,5.060922876,4.865783322,4.326035633,4.258123035,4.515945551,4.584763056,4.762214312,5.157661303,4.436374019,5.379991409,4.898872802,4.347328858,4.197626858,4.329047783,4.547348002,4.612046758,4.500121092,4.673595993,4.357030247,4.284799849,4.620269332,4.897954383,4.436157197,4.287678029,4.501707502,4.476662423
ILMN_2379375,4.383346023,5.037104401,5.107255393,5.105656177,5.340305261,5.090983695,4.775792546,4.477909576,4.427512348,4.485649077,4.302486243,4.300213616,4.275016162,4.35394895,4.491616006,4.25243477,4.272037903,4.329963386,4.291437199,4.641598063,4.378290673,4.389615038,4.20990953,4.376207472,4.124588459,4.281429995,4.385047639,4.220959742,4.225670215,4.302080476,4.210995924,4.268437045,4.345876358,4.222208226,4.485246256
ILMN_2379393,5.271147523,7.259157532,6.655098905,6.334174648,7.395582367,6.130103334,4.568991644,4.646786464,5.60859915,5.062851559,5.617756921,5.959219772,6.43144941,4.429693178,5.567305445,5.270163016,6.337278717,4.630023885,5.498910264,5.837670339,6.450626713,4.327408531,5.01834235,4.999141019,4.951863717,4.720804423,4.722612304,4.986121069,5.370952873,5.242832473,4.982444863,5.157072246,5.094547157,5.151237261,4.832202836
ILMN_2379469,9.504848133,8.906259875,9.439963415,10.04470458,10.65621649,8.973573645,9.918928819,9.957128305,8.940206306,9.370640164,9.042621669,9.068755685,8.893528073,10.97896916,8.999874796,9.970949662,9.200573086,9.949976531,10.09408422,10.29147811,8.833264969,9.331307597,7.895405544,9.475475318,8.572322121,9.213782719,8.543564206,9.01825663,9.065188736,8.856231593,9.00903913,9.26865593,8.807129301,9.20740617,9.258335029
ILMN_2379520,5.292394452,7.32522302,7.540094414,7.747479839,9.727946598,7.364553124,7.185233378,8.261357566,6.062433786,5.440155221,6.403269457,5.040892247,4.235795085,4.257268969,5.257668056,4.84808138,5.571393822,6.245323214,5.4664701,6.95421003,6.411732252,7.791643395,5.148449739,8.242491528,5.294538076,6.698251413,6.368764375,6.24859315,7.337104633,7.433457734,7.639406869,6.904800099,6.24859315,7.053768612,7.765783096
ILMN_2379527,4.306861037,5.146516239,4.974402233,5.028320989,4.928702673,4.975485907,4.291406947,4.259568676,4.272347044,4.280799277,4.254768849,4.329545219,4.290073906,4.533482259,4.196252871,4.213452315,4.460321136,4.313081703,4.264898708,4.310730148,4.294522364,4.316684807,4.256124169,4.366012094,4.185203891,4.222230652,4.182454388,4.216085012,4.417456514,4.224533398,4.184940171,4.327057754,4.233162932,4.305241296,4.172253185
ILMN_2379560,4.619100664,5.279293617,5.252032188,5.386964617,5.569149041,5.941026638,4.603853936,5.500969336,4.433945884,4.975805579,4.760292771,4.682275376,4.381802031,4.421442415,5.046734099,4.822907061,5.352387183,5.811524154,5.359033652,5.647469832,4.571694081,5.216898073,4.36147701,4.976636855,4.639275018,5.038919397,4.386043665,5.147289094,4.73893092,5.054963933,4.733747584,4.796978632,4.781436136,4.796167318,4.578898479
ILMN_2379599,8.700648114,11.51316698,6.603153341,7.367630174,5.562464572,9.724915712,6.098523588,7.573750969,6.333366651,7.794884192,5.168163094,8.94408188,9.164049359,4.393394749,5.857565319,5.031886092,9.639445592,8.19017278,9.194256013,8.944068787,11.47156111,5.546635245,7.477926756,5.729046998,5.863913432,4.424337671,5.252996967,5.411821502,5.881766783,6.151887916,5.765410494,6.093036498,5.619407223,5.706895578,5.290150528
ILMN_2379626,4.277859183,5.078125182,5.07249529,5.006447161,5.297205315,5.135083669,4.36339755,4.360364819,4.328810963,4.373700669,4.374401987,4.426883631,4.428835433,4.360171975,4.356141024,4.38139564,4.440461053,4.375143334,4.366851032,4.403196454,4.401587783,4.293640909,4.432735167,4.227765624,4.178701792,4.213625065,4.189906113,4.186358007,4.2187994,4.19548195,4.290724959,4.215238096,4.18211184,4.345840876,4.193263003
ILMN_2379675,4.468176559,5.04281816,4.935979936,4.994072042,5.019464893,5.067192557,4.350644407,4.837019328,4.378213511,4.326650376,4.449348384,4.309688299,4.281569034,4.845724857,4.326656913,4.212867208,4.564191746,4.336270198,4.601095316,4.574130606,4.456957489,4.626311071,4.229770759,4.764132368,4.164749666,4.235675777,4.189277152,4.22910289,4.149185739,4.236124904,4.202750739,4.166351219,4.15538216,4.383537642,4.177388276
ILMN_2379695,4.408352763,5.006637384,5.039820123,5.105801785,4.963886239,4.97351613,4.244825265,4.183611899,4.184897917,4.192004612,4.344535005,4.241440975,4.319616329,4.305006866,4.245843841,4.353786959,4.399040381,4.307562643,4.279120527,4.327273038,4.291224468,4.196449298,4.207584061,4.224251272,4.263768549,4.244176353,4.179975058,4.210632536,4.167591368,4.259215577,4.143075339,4.207532687,4.090702559,4.297658244,4.276561677
ILMN_2379718,10.4060446,10.5816305,10.67758605,10.95011983,10.44243963,10.69633149,10.45708901,9.543841487,11.24140609,10.47470926,10.7064104,9.925905441,11.62527664,4.874704042,10.79512152,9.81834593,11.22858834,11.10936233,11.89425211,11.39118685,11.25257201,10.10065855,9.460231492,8.919740964,9.349049703,8.620115524,9.383038291,8.524125764,8.846275329,9.03023669,8.930228993,8.825112351,9.27468075,8.592156261,9.120939947
ILMN_2379734,5.178835927,5.071208105,5.131550674,5.177136886,4.911712749,5.322383173,4.282679754,4.46303304,4.877759606,4.688139467,4.490127365,4.323928639,4.179827166,4.219512439,4.880309135,4.649803212,5.033061527,4.461761208,5.866281991,5.371777852,5.286358611,4.301055763,4.596573682,5.628410328,5.247876277,5.40119614,5.229611863,5.362378019,5.225116901,4.645782712,5.195192976,4.941296662,4.795725121,4.664474717,4.823695945
ILMN_2379762,4.255901263,5.122939999,5.0091948,5.076024307,5.035597383,4.971801828,4.469488436,4.194725785,4.32476548,4.264159572,4.287801133,4.432896432,4.390801835,4.45309152,4.397904559,4.276110798,4.278891568,4.264397299,4.365368947,4.290227034,4.208520893,4.59298912,4.374774947,4.423526992,4.193080616,4.166941012,4.229807381,4.152864599,4.157612297,4.159582409,4.284092695,4.250606001,4.238408214,4.161087303,4.180172883
ILMN_2379788,5.025828174,6.98546424,6.31534271,5.468299424,5.732933159,6.428571715,4.371238865,4.784756,5.645874842,5.216811629,5.894663934,5.913095961,5.986605618,4.297638117,6.190272769,6.085814338,8.363757998,6.910014657,6.867236724,6.176247441,7.429269344,4.230449932,5.807097217,4.433902309,5.053174764,5.089191506,5.185535064,4.685418735,4.274139814,4.268822119,4.525735493,4.550509743,5.037491472,4.501570782,4.579607136
ILMN_2379823,4.299466511,4.931720462,5.063469299,5.043272342,5.562910505,4.972873409,4.491840007,4.279195886,4.227395563,4.476043673,4.34175277,4.443002795,4.304336468,5.590023213,4.286844754,4.378036322,4.402054796,4.246969424,4.387041929,4.499738616,4.345253928,4.257348273,4.373106255,4.316142604,4.225851064,4.310683456,4.243455503,4.141292571,4.471201211,4.167763698,4.259145662,4.187720884,4.361475969,4.174543936,4.383512609
ILMN_2379835,4.382319473,5.192857689,5.487194529,5.162869787,5.111203926,5.106727369,5.382813876,4.318072931,4.271336009,4.701012874,4.379481162,4.826508623,4.362390543,4.411523175,4.548345574,4.720118311,5.178585252,5.084054835,5.227082826,4.649909878,4.901169849,4.873643543,4.637891506,4.416243068,4.139778139,4.191970574,4.287313742,4.276284161,4.268073444,4.252565691,4.170198766,4.321998847,4.311704149,4.440111352,4.268207141
ILMN_2379920,4.292183027,5.003762937,4.981790883,5.040858539,5.005149463,4.987474767,4.336737699,4.323284076,4.271205465,4.310870271,4.29078345,4.418797422,4.22634472,4.531038025,4.386514015,4.229979817,4.428774519,4.267272997,4.357346394,4.28145441,4.251437012,4.152427548,4.224605319,4.254635431,4.236790034,4.27057622,4.192249419,4.228785289,4.164083089,4.176397809,4.263107659,4.22205312,4.12004652,4.308209031,4.181713056
ILMN_2379931,5.968981138,5.81520988,5.678579689,5.80863373,5.976820379,5.656019894,5.231234673,5.946423291,5.546668707,5.392574255,4.977423336,4.33252517,4.534229257,4.280464059,5.497490245,5.452749853,5.816781855,6.120513196,5.922759064,5.842617888,5.641151029,5.687295069,4.95989161,5.453765641,5.303998952,4.906779855,5.183106805,5.192364019,5.212444449,5.400822148,5.180719022,5.445087716,5.494535424,5.688760535,5.266652993
ILMN_2379967,6.268443709,7.00311453,6.669844784,5.58803827,5.314823488,7.357935192,7.372893979,6.835859721,6.718894548,5.82463115,5.996877956,6.234397282,4.750189948,5.491454457,5.26094619,4.631396049,7.806997072,7.159691232,6.445417862,5.805053269,7.727870244,4.23197785,5.498652489,4.285882457,4.556955251,4.280209944,4.564010634,4.42863395,4.446557951,4.649200986,4.293105371,4.519756329,4.583145613,4.569425768,4.491002371
ILMN_2380101,4.385529414,5.089295317,5.012915861,5.052141959,5.196791856,5.055854706,4.187381422,4.251848888,4.246961928,4.228505437,4.216925367,4.299872922,4.306040049,4.21749298,4.219526528,4.419365905,4.314903099,4.253114451,4.333118187,4.232872131,4.244429918,4.216729042,4.291718184,4.178513896,4.106862775,4.246779955,4.256529255,4.146702624,4.224335731,4.19872942,4.243929989,4.162921534,4.147489305,4.153696429,4.200197698
ILMN_2380163,4.183454336,5.093152847,4.986437614,5.122649031,5.074856755,5.078829481,4.267930725,4.255167599,4.261584699,4.244322241,4.379790669,4.309956646,4.27663161,4.267324856,4.330170745,4.258310351,4.28977945,4.485441779,4.373697763,4.353731266,4.232132689,4.170412033,4.220893035,4.19434923,4.174894477,4.207866458,4.250493763,4.272943079,4.301013053,4.550953986,4.107791621,4.245650407,4.366855147,4.425138784,4.214301552
