probe_id,gene_symbol,entrez_gene_id
ILMN_3241441,MEGF6,1953
ILMN_3241446,ODF3B,440836
ILMN_3241451,MRAP2,112609
ILMN_3241462,LOC730754,730754
ILMN_3241469,LOC100134537,100134537
ILMN_3241481,LOC100134031,100134031
ILMN_3241491,LOC100134381,100134381
ILMN_3241495,HULC,728655
ILMN_3241501,GPRIN2,9721
ILMN_3241505,FLJ43390,646113
ILMN_3241510,FBXO45,200933
ILMN_3241522,LOC392871,392871
ILMN_3241524,ZBTB22,9278
ILMN_3241527,LOC100132648,100132648
ILMN_3241535,LOC440243,440243
ILMN_3241541,LOC100134328,100134328
ILMN_3241554,KANK4,163782
ILMN_3241563,LOC642838,642838
ILMN_3241568,LOC100134152,100134152
ILMN_3241578,LOC728307,728307
ILMN_3241598,LOC100134563,100134563
ILMN_3241607,LOC100132106,100132106
ILMN_3241612,LOC100134160,100134160
ILMN_3241626,QRFPR,84109
ILMN_3241634,NBPF22P,285622
ILMN_3241644,LOC727797,727797
ILMN_3241647,OPN1MW2,728458
ILMN_3241653,NTN3,4917
ILMN_3241657,TMEM204,79652
ILMN_3241661,LRRIQ3,127255
ILMN_3241665,C1orf133,574036
ILMN_3241670,C3orf71,646450
ILMN_3241675,LOC100130833,100130833
ILMN_3241679,LOC100132552,100132552
ILMN_3241684,FLJ36777,730971
ILMN_3241690,LOC730401,730401
ILMN_3241692,LOC100129668,100129668
ILMN_3241707,LOC729339,729339
ILMN_3241715,LOC100131525,100131525
ILMN_3241725,GOLGA9P,283796
ILMN_3241729,EMX2OS,196047
ILMN_3241738,SNORD20,6082
ILMN_3241739,LOC650621,650621
ILMN_3241744,KANK3,256949
ILMN_3241750,CCNI2,645121
ILMN_3241756,FAM136B,387071
ILMN_3241758,POTEF,728378
ILMN_3241768,LOC100133348,100133348
ILMN_3241780,LOC100134687,100134687
ILMN_3241783,LOC100132485,100132485
ILMN_3241793,SNORD79,26770
ILMN_3241798,SNORA41,619569
ILMN_3241803,PAR5,8123
ILMN_3241808,C5orf60,285679
ILMN_3241814,SNORA36A,677817
ILMN_3241818,LOC100133398,100133398
ILMN_3241831,LOC100134802,100134802
ILMN_3241834,LOC100134504,100134504
ILMN_3241838,LOC729346,729346
ILMN_3241847,LOC100134060,100134060
ILMN_3241848,SNORD111B,100113402
ILMN_3241853,RRP7B,91695
ILMN_3241856,LOC100134301,100134301
ILMN_3241861,TGIF2LY,90655
ILMN_3241869,SCARNA6,677772
ILMN_3241870,FRMD8,83786
ILMN_3241878,RNU6ATAC,100151684
ILMN_3241882,LOC100133802,100133802
ILMN_3241884,SNORA15,677803
ILMN_3241894,ADCY10,55811
ILMN_3241899,PPIAL4C,653598
ILMN_3241904,LOC100134000,100134000
ILMN_3241912,LOC100132317,100132317
ILMN_3241919,LOC728449,728449
ILMN_3241921,GLRA4,441509
ILMN_3241928,LOC100133418,100133418
ILMN_3241931,LOC100133947,100133947
ILMN_3241937,SNORA71D,677840
ILMN_3241941,SCARNA2,677766
ILMN_3241944,NBLA00301,79804
ILMN_3241950,PRAMEF18,391003
ILMN_3241953,A2LD1,87769
ILMN_3241957,LOC100133930,100133930
ILMN_3241965,LOC100134774,100134774
ILMN_3241970,POLR2J2,246721
ILMN_3241977,LOC100133737,100133737
ILMN_3241979,TMEM179B,374395
ILMN_3241985,SNORA13,654322
ILMN_3241987,DGCR9,25787
ILMN_3241993,SNORA7A,619563
ILMN_3241996,C6orf59,79992
ILMN_3242004,ANXA8L1,728113
ILMN_3242008,DEM1,64789
ILMN_3242011,MOBKL1B,55233
ILMN_3242016,POTEE,445582
ILMN_3242022,LOC650834,650834
ILMN_3242035,LOC100134041,100134041
ILMN_3242038,GPX8,493869
ILMN_3242043,LOC440839,440839
ILMN_3242048,ASAH2C,653365
ILMN_3242053,LOC100133472,100133472
ILMN_3242059,C6orf221,154288
ILMN_3242063,HTA,283902
ILMN_3242067,SNORA58,677836
ILMN_3242077,LOC648742,648742
ILMN_3242086,C4orf3,401152
ILMN_3242091,NCRNA00094,266655
ILMN_3242105,LOC100134073,100134073
ILMN_3242111,LOC641784,641784
ILMN_3242116,LOC100133955,100133955
ILMN_3242120,RAP1BL,643752
ILMN_3242125,VSTM2A,222008
ILMN_3242130,LOC284276,284276
ILMN_3242137,LOC100131927,100131927
ILMN_3242139,LOC728735,728735
ILMN_3242144,SNORD97,692223
ILMN_3242152,LAMB2L,22973
ILMN_3242156,KIR3DS1,3813
ILMN_3242164,SNORD59B,692090
ILMN_3242166,LOC651397,651397
ILMN_3242174,LOC652900,652900
ILMN_3242176,UBR3,130507
ILMN_3242181,SYT14L,401135
ILMN_3242186,C6orf124,653483
ILMN_3242191,POTEG,404785
ILMN_3242196,LOC100132728,100132728
ILMN_3242201,LOC100134240,100134240
ILMN_3242205,GMPS,8833
ILMN_3242211,TMEM187,8269
ILMN_3242223,LOC100132228,100132228
ILMN_3242226,LOC729384,729384
ILMN_3242229,LOC100133895,100133895
ILMN_3242234,LOC100134018,100134018
ILMN_3242238,LOC647988,647988
ILMN_3242248,FAM160A1,729830
ILMN_3242253,LOC653501,653501
ILMN_3242257,SOX2OT,347689
ILMN_3242265,LOC100133447,100133447
ILMN_3242266,ACCSL,390110
ILMN_3242271,GAPT,202309
ILMN_3242275,POTEB,339010
ILMN_3242288,LOC641768,641768
ILMN_3242293,LOC729545,729545
ILMN_3242299,LOC100134406,100134406
ILMN_3242307,DNM1P35,100128285
ILMN_3242312,LOC100132864,100132864
ILMN_3242315,SNORD3D,780854
ILMN_3242320,LOC100133673,100133673
ILMN_3242325,BSPH1,100131137
ILMN_3242330,FAM65C,140876
ILMN_3242335,C3orf51,711
ILMN_3242340,LOC100133892,100133892
ILMN_3242349,LOC100131665,100131665
ILMN_3242357,LOC100132418,100132418
ILMN_3242362,LOC92973,92973
ILMN_3242368,LOC401463,401463
ILMN_3242371,DKFZp686A1627,266695
ILMN_3242377,NACC2,138151
ILMN_3242384,LOC100134234,100134234
ILMN_3242386,LOC100133373,100133373
ILMN_3242398,SERPINE3,647174
ILMN_3242405,RMRP,6023
ILMN_3242407,C12orf74,338809
ILMN_3242412,CALHM1,255022
ILMN_3242416,WASH3P,374666
ILMN_3242420,HCG8,80869
ILMN_3242428,LOC100134624,100134624
ILMN_3242442,LOC100134248,100134248
ILMN_3242443,SNORD91B,692208
ILMN_3242448,SNORA11D,100124541
ILMN_3242459,DCTPP1,79077
ILMN_3242462,UHRF1BP1,54887
ILMN_3242466,LOC100134170,100134170
ILMN_3242473,LOC100133667,100133667
ILMN_3242476,LOC100134153,100134153
ILMN_3242481,LOC731419,731419
ILMN_3242485,LOC100134651,100134651
ILMN_3242490,RBMY1D,378949
ILMN_3242494,LOC100133908,100133908
ILMN_3242498,LOC727880,727880
ILMN_3242507,LOC100128108,100128108
ILMN_3242508,C19orf71,100128569
ILMN_3242522,LOC100134007,100134007
ILMN_3242525,SNORD45A,26805
ILMN_3242530,NCRNA00099,359822
ILMN_3242535,LOC100133568,100133568
ILMN_3242540,CD163L1,283316
ILMN_3242544,BAHCC1,57597
ILMN_3242551,LOC100130707,100130707
ILMN_3242567,LOC441734,441734
ILMN_3242572,LOC100131368,100131368
ILMN_3242577,LOC100134413,100134413
ILMN_3242582,LOC652627,652627
ILMN_3242586,RHOU,58480
ILMN_3242591,LOC100133049,100133049
ILMN_3242603,GTF2H2B,653238
ILMN_3242608,LOC100133915,100133915
ILMN_3242612,LOC100134226,100134226
ILMN_3242615,LOC100132957,100132957
ILMN_3242618,LOC100134376,100134376
ILMN_3242623,COPG2IT1,53844
ILMN_3242632,TTTY4B,474149
ILMN_3242633,SNORD127,100113389
ILMN_3242638,LOC100133473,100133473
ILMN_3242642,LOC100133616,100133616
ILMN_3242647,LOC100133898,100133898
ILMN_3242654,LOC100134654,100134654
ILMN_3242663,FLJ44082,389762
ILMN_3242673,LOC100132453,100132453
ILMN_3242676,TMEM233,387890
ILMN_3242679,C2orf90,391343
ILMN_3242685,LOC646353,646353
ILMN_3242688,GTF2H2D,730394
ILMN_3242693,OR4F29,729759
ILMN_3242702,LOC100134029,100134029
ILMN_3242709,LOC100130422,100130422
ILMN_3242710,LOC157627,157627
ILMN_3242715,LOC100132801,100132801
ILMN_3242725,KIF26A,26153
ILMN_3242729,SPANXD,64648
ILMN_3242734,LOC100132960,100132960
ILMN_3242738,ZFP62,643836
ILMN_3242743,LOC100133979,100133979
ILMN_3242748,SNORA19,641451
ILMN_3242753,NBPF16,728936
ILMN_3242758,FAM181B,220382
ILMN_3242763,HMSD,284293
ILMN_3242772,LOC100132885,100132885
ILMN_3242777,LOC100132088,100132088
ILMN_3242782,LOC100133659,100133659
ILMN_3242786,LOC729915,729915
ILMN_3242800,LOC100132514,100132514
ILMN_3242818,RNU105C,26766
ILMN_3242820,CCDC144C,348254
ILMN_3242825,SNORA50,677830
ILMN_3242830,MSLNL,401827
ILMN_3242833,LOC730375,730375
ILMN_3242837,LOC100133265,100133265
ILMN_3242842,REXO1L2P,441362
ILMN_3242847,HPVC1,3262
ILMN_3242851,SENP1,29843
ILMN_3242856,BEND3,57673
ILMN_3242883,AGAP8,728404
ILMN_3242888,LOC100133911,100133911
ILMN_3242896,LOC100132904,100132904
ILMN_3242900,HIST2H2AA4,723790
ILMN_3242902,LOC100134423,100134423
ILMN_3242908,SNORD117,692233
ILMN_3242912,LOC100133564,100133564
ILMN_3242920,GAGE12F,100008586
ILMN_3242922,DLX6AS,285987
ILMN_3242930,LOC729227,729227
ILMN_3242934,HEATR7B2,133558
ILMN_3242946,LOC100134668,100134668
ILMN_3242953,LOC100132033,100132033
ILMN_3242967,LOC100134083,100134083
ILMN_3242975,LOC100101117,100101117
ILMN_3242977,FLJ33630,644873
ILMN_3242982,LOC652794,652794
ILMN_3242993,ZFR2,23217
ILMN_3242997,FAM48B2,170067
ILMN_3243002,LOC100132887,100132887
ILMN_3243006,LOC100133377,100133377
ILMN_3243011,LOC641844,641844
ILMN_3243019,LOC646344,646344
ILMN_3243032,LOC100133249,100133249
ILMN_3243034,LOC100134098,100134098
ILMN_3243037,TDRG1,732253
ILMN_3243042,LOC100134209,100134209
ILMN_3243049,SNORD19,692089
ILMN_3243055,LOC732432,732432
ILMN_3243057,ARMC3,219681
ILMN_3243061,SIGLEC14,100049587
ILMN_3243065,FRG2C,100288801
ILMN_3243069,LOC100133692,100133692
ILMN_3243074,LOC649903,649903
ILMN_3243081,LOC100134517,100134517
ILMN_3243084,LOC100134793,100134793
ILMN_3243088,LOC100134315,100134315
ILMN_3243093,LOC442381,442381
ILMN_3243102,LOC728989,728989
ILMN_3243111,LOC100134426,100134426
ILMN_3243112,RNF182,221687
ILMN_3243117,TTC9,23508
ILMN_3243121,C21orf130,284835
ILMN_3243124,RIMBP3,85376
ILMN_3243129,SNORA17,677804
ILMN_3243135,SNORA37,677819
ILMN_3243139,LOC100133790,100133790
ILMN_3243142,KAT2B,8850
ILMN_3243152,AKR7L,246181
ILMN_3243156,AHNAK2,113146
ILMN_3243170,LOC645614,645614
ILMN_3243175,LOC100132727,100132727
ILMN_3243184,LOC648218,648218
ILMN_3243185,RERGL,79785
ILMN_3243190,EMR4P,326342
ILMN_3243204,SVIP,258010
ILMN_3243209,LOC100133463,100133463
ILMN_3243223,FLJ41562,401136
ILMN_3243233,LOC729176,729176
ILMN_3243238,TPSB2,64499
ILMN_3243244,SNORD80,26774
ILMN_3243248,SNORD87,641648
ILMN_3243253,LPAR3,23566
ILMN_3243259,ZNF815,401303
ILMN_3243268,ALG10,84920
ILMN_3243274,NCRNA00200,399706
ILMN_3243278,LOC730496,730496
ILMN_3243283,LOC100132605,100132605
ILMN_3243291,LOC100133372,100133372
ILMN_3243296,LOC730378,730378
ILMN_3243297,LOC641814,641814
ILMN_3243302,C8orf30B,728071
ILMN_3243307,LOC729479,729479
ILMN_3243312,ZC3H12D,340152
ILMN_3243316,LOC100133882,100133882
ILMN_3243320,LOC100133419,100133419
ILMN_3243324,FLJ35024,401491
ILMN_3243333,GAGE12J,729396
ILMN_3243334,LOC645762,645762
ILMN_3243343,LOC100134274,100134274
ILMN_3243349,LOC100134035,100134035
ILMN_3243351,LOC646214,646214
ILMN_3243356,LOC100131963,100131963
ILMN_3243366,C2orf55,343990
ILMN_3243370,LOC100133293,100133293
ILMN_3243375,PCGEM1,64002
ILMN_3243381,MLEC,9761
ILMN_3243385,SDR42E1,93517
ILMN_3243390,ZNF506,440515
ILMN_3243407,LOC100134735,100134735
ILMN_3243410,LOC100134543,100134543
ILMN_3243414,LOC100133076,100133076
ILMN_3243419,LOC100130715,100130715
ILMN_3243428,SNORA77,677843
ILMN_3243431,EXOC6B,23233
ILMN_3243436,LOC100134174,100134174
ILMN_3243441,EEF1AL7,441032
ILMN_3243450,SNORD72,619564
ILMN_3243452,SNORD95,619570
ILMN_3243457,ANKLE1,126549
ILMN_3243461,RPRD1B,58490
ILMN_3243466,LIPN,643418
ILMN_3243471,CNPY2,10330
ILMN_3243476,LOC641990,641990
ILMN_3243485,LOC100134346,100134346
ILMN_3243492,LOC729501,729501
ILMN_3243502,LOC100133065,100133065
ILMN_3243506,LOC100132826,100132826
ILMN_3243514,LOC100192379,100192379
ILMN_3243519,LOC390858,390858
ILMN_3243527,HIST2H3A,333932
ILMN_3243529,FDXACB1,91893
ILMN_3243534,LOC100133553,100133553
ILMN_3243549,LOC100133465,100133465
ILMN_3243554,LOC377711,377711
ILMN_3243562,LOC100132782,100132782
ILMN_3243568,LOC100131835,100131835
ILMN_3243573,LOC100134331,100134331
ILMN_3243578,LOC727899,727899
ILMN_3243583,LOC100133581,100133581
ILMN_3243593,LOC100008588,100008588
ILMN_3243598,PDZK1P1,728939
ILMN_3243603,LOC100129354,100129354
ILMN_3243606,C14orf174,161394
ILMN_3243616,LOC100127888,100127888
ILMN_3243621,TCEANC,170082
ILMN_3243634,SLFN14,342618
ILMN_3243639,LOC440014,440014
ILMN_3243644,LOC100132564,100132564
ILMN_3243652,LOC728667,728667
ILMN_3243657,LOC283804,283804
ILMN_3243664,LOC440353,440353
ILMN_3243667,SNORA71B,26776
ILMN_3243673,NCRNA00111,54090
ILMN_3243677,SNORA73B,6081
ILMN_3243682,C1orf93,127281
ILMN_3243686,RNF160,26046
ILMN_3243690,LGALS7B,653499
ILMN_3243695,APLF,200558
ILMN_3243700,RPS8,6202
ILMN_3243705,PDXDC1,23042
ILMN_3243709,LOC100134440,100134440
ILMN_3243714,LOC642073,642073
ILMN_3243738,LOC728022,728022
ILMN_3243744,EAPP,55837
ILMN_3243749,C7orf64,84060
ILMN_3243766,LOC100132598,100132598
ILMN_3243773,GALNTL6,442117
ILMN_3243782,LOC100133939,100133939
ILMN_3243783,NCRNA00162,378825
ILMN_3243788,TMEM146,257062
ILMN_3243797,LOC100134609,100134609
ILMN_3243801,LOC100134676,100134676
ILMN_3243807,LOC728933,728933
ILMN_3243809,LOC728046,728046
ILMN_3243813,LOC727914,727914
ILMN_3243817,LOC100134360,100134360
ILMN_3243821,LOC100132055,100132055
ILMN_3243827,LOC652276,652276
ILMN_3243829,LOC100134399,100134399
ILMN_3243831,CAPN6,827
ILMN_3243839,LOC652751,652751
ILMN_3243846,FOLR4,390243
ILMN_3243851,GAGE12C,729422
ILMN_3243856,GAGE12B,729428
ILMN_3243859,NDUFB9,4715
ILMN_3243863,LOC728857,728857
ILMN_3243866,LOC727951,727951
ILMN_3243871,LOC642076,642076
ILMN_3243876,LOC100134461,100134461
ILMN_3243887,LOC100133182,100133182
ILMN_3243890,NDUFA2,4695
ILMN_3243894,SNORA60,677837
ILMN_3243899,C8orf83,286144
ILMN_3243908,SNORA43,677824
ILMN_3243909,SNORD102,26771
ILMN_3243914,LOC100124692,100124692
ILMN_3243921,SNORA11E,100124542
ILMN_3243924,P2RX6,9127
ILMN_3243928,DDX60L,91351
ILMN_3243938,LOC100133606,100133606
ILMN_3243943,LOC730385,730385
ILMN_3243945,C13orf37,440145
ILMN_3243949,LOC100133959,100133959
ILMN_3243953,LOC731602,731602
ILMN_3243961,ZNF252,286101
ILMN_3243966,SCARNA23,677773
ILMN_3243972,SNORA70B,100124537
ILMN_3243976,RHOXF2,84528
ILMN_3243982,SNAP47,116841
ILMN_3243986,FAM72B,653820
ILMN_3243991,FAM71B,153745
ILMN_3243999,LOC100133771,100133771
ILMN_3244001,LOC729427,729427
ILMN_3244004,LOC100134743,100134743
ILMN_3244011,LOC729597,729597
ILMN_3244014,LOC100131967,100131967
ILMN_3244019,LOC647886,647886
ILMN_3244025,LOC401650,401650
ILMN_3244029,ANKRD52,283373
ILMN_3244030,OXNAD1,92106
ILMN_3244033,FAM183B,340286
ILMN_3244041,LOC100129296,100129296
ILMN_3244043,LOC100133056,100133056
ILMN_3244051,FAM90A14,645651
ILMN_3244060,LOC285205,285205
ILMN_3244065,C9orf69,90120
ILMN_3244070,ABCC6P2,730013
ILMN_3244079,LOC100133555,100133555
ILMN_3244082,TTTY17C,474152
ILMN_3244085,LOC100133510,100133510
ILMN_3244090,GAGE12H,729442
ILMN_3244096,ZFC3H1,196441
ILMN_3244100,FOXD4L6,653404
ILMN_3244105,C1orf204,284677
ILMN_3244110,FAM156B,727866
ILMN_3244114,DHRS11,79154
ILMN_3244117,STMN3,50861
ILMN_3244121,LOC391746,391746
ILMN_3244125,LOC100132810,100132810
ILMN_3244130,LOC730389,730389
ILMN_3244137,LOC729371,729371
ILMN_3244142,LOC100133881,100133881
ILMN_3244154,SNORA84,100124534
ILMN_3244157,SNORD83B,116938
ILMN_3244162,CCDC155,147872
ILMN_3244168,GAGE2A,729447
ILMN_3244172,ZSCAN5B,342933
ILMN_3244176,LOC399959,399959
ILMN_3244188,LOC646066,646066
ILMN_3244192,LOC729439,729439
ILMN_3244196,LOC729088,729088
ILMN_3244200,LOC729372,729372
ILMN_3244204,LOC727860,727860
ILMN_3244209,LOC100133896,100133896
ILMN_3244216,SCARNA3,677679
ILMN_3244220,DEFB107B,503614
ILMN_3244224,LOC100133545,100133545
ILMN_3244233,LOC391747,391747
ILMN_3244240,LOC646476,646476
ILMN_3244244,FAM90A18,441326
ILMN_3244248,TMEM14D,645203
ILMN_3244276,LOC415056,415056
ILMN_3244281,SNORD1A,677848
ILMN_3244286,TANC2,26115
ILMN_3244291,ZNF676,163223
ILMN_3244300,LOC100131783,100131783
ILMN_3244304,LOC100134742,100134742
ILMN_3244309,LOC100134228,100134228
ILMN_3244314,LOC100132048,100132048
ILMN_3244319,CCDC125,202243
ILMN_3244323,LOC148413,148413
ILMN_3244329,NCRNA00160,54064
ILMN_3244333,LOC100132176,100132176
ILMN_3244338,LOC100134210,100134210
ILMN_3244343,SNORA21,619505
ILMN_3244348,SNORA18,677805
ILMN_3244353,ANKRD20A2,441430
ILMN_3244358,LOC730811,730811
ILMN_3244363,WIZ,58525
ILMN_3244382,FAM90A16,441323
ILMN_3244390,ASAP1IT1,29065
ILMN_3244395,LOC728877,728877
ILMN_3244402,RIMBP3C,150221
ILMN_3244405,LOC100134172,100134172
ILMN_3244415,LOC100134239,100134239
ILMN_3244433,LOC729379,729379
ILMN_3244434,ARAP2,116984
ILMN_3244439,DDTL,100037417
ILMN_3244444,RP9P,441212
ILMN_3244449,SNORD9,692053
ILMN_3244456,LOC100134122,100134122
ILMN_3244457,EHBP1L1,254102
ILMN_3244461,LRRC16A,55604
ILMN_3244466,LOC729694,729694
ILMN_3244476,LOC100133621,100133621
ILMN_3244483,LOC100134571,100134571
ILMN_3244484,LOC100134791,100134791
ILMN_3244487,FAM22E,283008
ILMN_3244496,LOC100133422,100133422
ILMN_3244501,ZSCAN23,222696
ILMN_3244506,LOC441089,441089
ILMN_3244515,LOC100134009,100134009
ILMN_3244516,C12orf51,283450
ILMN_3244521,LOC283267,283267
ILMN_3244526,TCTN3,26123
ILMN_3244548,LOC729383,729383
ILMN_3244550,LOC642413,642413
ILMN_3244555,CTGLF5,728404
ILMN_3244560,LOC100133063,100133063
ILMN_3244571,LOC100130216,100130216
ILMN_3244574,KIAA1430,57587
ILMN_3244579,LOC649330,649330
ILMN_3244583,NCRNA00219,114915
ILMN_3244588,KIR2DL2,3803
ILMN_3244592,SNORA68,26780
ILMN_3244597,SNORA38,677820
ILMN_3244607,FAM117B,150864
ILMN_3244611,LOC100132060,100132060
ILMN_3244617,LOC729698,729698
ILMN_3244631,FAM90A17,728746
ILMN_3244638,LOC100130220,100130220
ILMN_3244640,SNORD96A,619571
ILMN_3244646,RNU1G2,26864
ILMN_3244650,FLJ41941,100192420
ILMN_3244654,LOC729700,729700
ILMN_3244666,LOC729387,729387
ILMN_3244669,LOC100134329,100134329
ILMN_3244673,KCNU1,157855
ILMN_3244678,SNORA5B,677795
ILMN_3244687,LOC100134055,100134055
ILMN_3244688,UGT2A2,574537
ILMN_3244693,LOC100130557,100130557
ILMN_3244698,LOC100131193,100131193
ILMN_3244700,COX16,51241
ILMN_3244704,DYTN,391475
ILMN_3244713,SPANXF1,171490
ILMN_3244717,LOC729703,729703
ILMN_3244720,FAM90A19,728753
ILMN_3244723,LOC100131496,100131496
ILMN_3244728,LOC100134159,100134159
ILMN_3244733,LOC100131898,100131898
ILMN_3244738,JAKMIP3,282973
ILMN_3244749,LOC729706,729706
ILMN_3244750,LOC729394,729394
ILMN_3244755,LOC342994,342994
ILMN_3244760,TGS1,96764
ILMN_3244769,BREA2,286076
ILMN_3244775,NCRNA00158,54072
ILMN_3244779,LOC100133982,100133982
ILMN_3244784,LOC100133766,100133766
ILMN_3244794,LOC100134592,100134592
ILMN_3244798,LOC100134814,100134814
ILMN_3244803,RAD54L2,23132
ILMN_3244808,FAM90A9,441327
ILMN_3244816,LOC100133502,100133502
ILMN_3244821,LOC100128276,100128276
ILMN_3244833,LOC100130227,100130227
ILMN_3244836,ZNF836,162962
ILMN_3244841,LOC100132111,100132111
ILMN_3244846,LOC402207,402207
ILMN_3244855,LOC100134540,100134540
ILMN_3244856,LOC100132221,100132221
ILMN_3244860,LRRC16B,90668
ILMN_3244864,LOC727983,727983
ILMN_3244868,LOC100133431,100133431
ILMN_3244876,LOC100133171,100133171
ILMN_3244880,LOC100132596,100132596
ILMN_3244883,SNORA69,26779
ILMN_3244888,NCRNA00167,440072
ILMN_3244893,BAG2,9532
ILMN_3244898,CEACAM18,729767
ILMN_3244903,C7orf65,401335
ILMN_3244907,LOC100134201,100134201
ILMN_3244917,LOC100134778,100134778
ILMN_3244920,LOC100134188,100134188
ILMN_3244925,LOC100133166,100133166
ILMN_3244929,LOC100133163,100133163
ILMN_3244935,LOC100130308,100130308
ILMN_3244940,SNORA78,677844
ILMN_3244949,LOC100131769,100131769
ILMN_3244954,TMEM194B,100131211
ILMN_3244960,NACC1,112939
ILMN_3244963,WDR42A,50717
ILMN_3244969,ZNF48,197407
ILMN_3244977,LOC729724,729724
ILMN_3244982,LOC100133099,100133099
ILMN_3244987,KIAA0895L,653319
ILMN_3245000,LOC729617,729617
ILMN_3245006,C12orf68,387856
ILMN_3245015,LOC440563,440563
ILMN_3245020,WASH1,375690
ILMN_3245028,LOC729731,729731
ILMN_3245031,LOC100134550,100134550
ILMN_3245033,LOC100132396,100132396
ILMN_3245038,LOC100133972,100133972
ILMN_3245046,LOC100132703,100132703
ILMN_3245048,LOC100133602,100133602
ILMN_3245053,LOC100133946,100133946
ILMN_3245057,ASAP1,50807
ILMN_3245062,SHROOM3,57619
ILMN_3245066,DENND4B,9909
ILMN_3245069,LOC728557,728557
ILMN_3245074,LOC646916,646916
ILMN_3245084,LOC100134466,100134466
ILMN_3245093,LOC100131986,100131986
ILMN_3245098,KC6,641516
ILMN_3245103,RNU11,26824
ILMN_3245112,TTTY17B,474151
ILMN_3245113,KRT35,3886
ILMN_3245116,GOLIM4,27333
ILMN_3245122,C20orf201,198437
ILMN_3245130,LOC100134708,100134708
ILMN_3245143,CCDC19,25790
ILMN_3245148,LOC100134436,100134436
ILMN_3245151,URB1,9875
ILMN_3245156,LOC399936,399936
ILMN_3245166,C10orf131,100127889
ILMN_3245175,SH2D7,646892
ILMN_3245179,LOC100134071,100134071
ILMN_3245194,LOC100132323,100132323
ILMN_3245199,LOC100133829,100133829
ILMN_3245204,LOC728212,728212
ILMN_3245209,MT1IP,644314
ILMN_3245217,LOC100134178,100134178
ILMN_3245218,LOC100133501,100133501
ILMN_3245223,ZNF397OS,100101467
ILMN_3245228,SNORA20,677806
ILMN_3245236,FBRS,64319
ILMN_3245239,PNMAL2,57469
ILMN_3245245,LOC729456,729456
ILMN_3245250,LOC118945,118945
ILMN_3245255,LOC100133629,100133629
ILMN_3245264,LOC100133556,100133556
ILMN_3245270,LOC100134444,100134444
ILMN_3245274,SNORD94,692225
ILMN_3245281,NPS,594857
ILMN_3245282,LOC100192426,100192426
ILMN_3245287,LOC731231,731231
ILMN_3245292,LOC100133567,100133567
ILMN_3245297,LYPD6B,130576
ILMN_3245301,BRD7P3,23629
ILMN_3245306,FOXI3,344167
ILMN_3245310,CCDC94,55702
ILMN_3245314,LOC100133999,100133999
ILMN_3245327,LOC729459,729459
ILMN_3245331,DHRS4L1,728635
ILMN_3245336,LOC728764,728764
ILMN_3245341,LOC644253,644253
ILMN_3245346,EFR3B,22979
ILMN_3245351,UNC119B,84747
ILMN_3245355,LOC649660,649660
ILMN_3245360,LOC100134435,100134435
ILMN_3245365,SNORA6,574040
ILMN_3245370,TMEM215,401498
ILMN_3245376,SNORD119,100113378
ILMN_3245380,ZNF860,344787
ILMN_3245385,LOC100134121,100134121
ILMN_3245390,LOC392635,392635
ILMN_3245395,LOC728806,728806
ILMN_3245403,LOC100133931,100133931
ILMN_3245405,PRINS,100169750
ILMN_3245410,MGC23270,196872
ILMN_3245413,DENND5A,23258
ILMN_3245418,FAM180A,389558
ILMN_3245431,LOC100134475,100134475
ILMN_3245433,LOC729462,729462
ILMN_3245441,LOC100133042,100133042
ILMN_3245452,FAM149B1,317662
ILMN_3245458,SNORA61,677838
ILMN_3245462,LOC728132,728132
ILMN_3245464,RMST,196475
ILMN_3245471,SCARNA20,677681
ILMN_3245476,PHRF1,57661
ILMN_3245486,LOC100133173,100133173
ILMN_3245492,LOC100133683,100133683
ILMN_3245495,LOC285620,285620
ILMN_3245505,LOC100134719,100134719
ILMN_3245507,LOC100133627,100133627
ILMN_3245517,LOC100134273,100134273
ILMN_3245521,LOC100134032,100134032
ILMN_3245526,LOC100133975,100133975
ILMN_3245531,LOC100132878,100132878
ILMN_3245539,LOC653174,653174
ILMN_3245541,SNORD53,26796
ILMN_3245549,SNORD41,26810
ILMN_3245550,TSIX,9383
ILMN_3245554,SNORD1B,677849
ILMN_3245559,CDK2AP1,8099
ILMN_3245564,RICH2,9912
ILMN_3245569,LOC731528,731528
ILMN_3245571,LOC100134699,100134699
ILMN_3245578,LOC729510,729510
ILMN_3245586,LOC100132506,100132506
ILMN_3245591,DIO3OS,64150
ILMN_3245599,SNORD109A,338428
ILMN_3245600,LRRC37B2,147172
ILMN_3245605,SNORA71A,26777
ILMN_3245611,MAGED4,728239
ILMN_3245616,CWC22,57703
ILMN_3245620,NAIF1,203245
ILMN_3245625,RFX7,64864
ILMN_3245630,ECSCR,641700
ILMN_3245635,LOC100133690,100133690
ILMN_3245646,C16orf11,146325
ILMN_3245650,IGDCC3,9543
ILMN_3245654,LOC100132274,100132274
ILMN_3245659,ERI1,90459
ILMN_3245672,SNORD84,692199
ILMN_3245678,RNU1A3,26871
ILMN_3245682,GAGE2B,645037
ILMN_3245684,C12orf27,283460
ILMN_3245688,DGCR6L,85359
ILMN_3245693,ADAT2,134637
ILMN_3245697,TOMM20L,387990
ILMN_3245702,IFNE,338376
ILMN_3245707,RIMKLB,57494
ILMN_3245712,LOC646493,646493
ILMN_3245716,LOC647334,647334
